Дата	Домен	Загрузки	Показы	Сумма
2018-09-15	afisha.59.ru	18	9	1,08
2018-09-15	afisha.29.ru	12	3	0,26
2018-09-15	afisha.161.ru	33	18	2,16
2018-09-15	76.ru	1329	745	88,50
2018-09-15	72.ru	1763	1087	129,74
2018-09-15	63.ru	2104	1139	134,38
2018-09-15	59.ru	1320	763	91,26
2018-09-15	29.ru	1470	938	110,96
2018-09-15	161.ru	1185	662	78,54
2018-09-16	Не определен	24	7	0,84
2018-09-16	zen.yandex.com	11	7	0,84
2018-09-16	www.nn.ru	84	55	6,60
2018-09-16	www.google.ru	2	0	0,00
2018-09-16	www.google.com	2	0	0,00
2018-09-16	www.e1.ru	33047	19620	2351,70
2018-09-16	video.market-place.su	1	1	0,12
2018-09-16	v1.ru	2461	1365	161,90
2018-09-16	ufa1.ru	924	421	49,32
2018-09-16	pogoda.72.ru	547	265	31,80
2018-09-16	ngs55.ru	1193	667	76,64
2018-09-16	ngs24.ru	116	54	5,98
2018-09-16	news.ngs.ru	157	59	7,08
2018-09-16	doctor.59.ru	25	16	1,82
2018-09-16	doctor.161.ru	44	22	2,54
2018-09-16	diplom.161.ru	1	1	0,12
2018-09-16	dengi.ufa1.ru	1	1	0,12
2018-09-16	dengi.76.ru	1	1	0,12
2018-09-16	dengi.72.ru	4	2	0,24
2018-09-16	dengi.63.ru	4	2	0,14
2018-09-16	dengi.59.ru	8	2	0,14
2018-09-16	dengi.29.ru	1	0	0,00
2018-09-16	dengi.161.ru	11	6	0,62
2018-09-16	afisha.v1.ru	3	2	0,24
2018-09-16	afisha.ufa1.ru	2	2	0,24
2018-09-16	afisha.76.ru	17	12	1,44
2018-09-16	afisha.72.ru	325	218	26,16
2018-09-16	afisha.63.ru	9	4	0,48
2018-09-16	afisha.59.ru	16	8	0,96
2018-09-16	afisha.29.ru	2	2	0,24
2018-09-16	afisha.161.ru	62	39	4,68
2018-09-16	76.ru	3086	1777	212,44
2018-09-16	72.ru	1893	1110	132,70
2018-09-16	63.ru	2724	1514	178,08
2018-09-16	59.ru	1801	1127	133,44
2018-09-16	29.ru	2017	1331	157,62
2018-09-16	161.ru	1390	802	95,74
2018-09-17	Не определен	7	2	0,24
2018-09-17	zen.yandex.com	15	6	0,72
2018-09-17	www.nn.ru	235	157	18,84
2018-09-17	www.google.ru	4	0	0,00
2018-09-17	www.e1.ru	129316	80352	9632,74
2018-09-17	v-kurse.ru	1	1	0,12
2018-09-17	v1.ru	3617	2304	273,18
2018-09-17	ufa1.ru	1202	689	81,08
2018-09-17	pogoda.72.ru	875	445	53,30
2018-09-17	ngs55.ru.mn.d	1	1	0,12
2018-09-17	ngs55.ru	1000	622	71,84
2018-09-17	ngs24.ru	361	225	26,10
2018-09-17	news.ngs.ru.mn.d	2	1	0,12
2018-09-17	news.ngs.ru	480	188	22,56
2018-09-17	doctor.ufa1.ru	3	0	0,00
2018-09-17	doctor.59.ru	59	40	4,80
2018-09-17	doctor.161.ru	18	13	1,56
2018-09-17	diplom.161.ru	86	70	8,30
2018-09-17	dengi.v1.ru	6	5	0,60
2018-09-17	dengi.ufa1.ru	1	0	0,00
2018-09-17	dengi.76.ru	4	2	0,24
2018-09-17	dengi.72.ru	5	3	0,36
2018-09-17	dengi.63.ru	11	8	0,96
2018-09-17	dengi.59.ru	16	14	1,68
2018-09-17	dengi.29.ru	9	8	0,96
2018-09-17	dengi.161.ru	9	7	0,64
2018-09-17	afisha.v1.ru	5	5	0,60
2018-09-17	afisha.ufa1.ru	1	1	0,12
2018-09-17	afisha.76.ru	24	18	2,16
2018-09-17	afisha.72.ru	617	468	56,06
2018-09-17	afisha.63.ru	37	32	3,84
2018-09-17	afisha.59.ru	38	21	2,52
2018-09-17	afisha.29.ru	7	4	0,48
2018-09-17	afisha.161.ru	29	19	2,28
2018-09-17	76.ru	6149	4022	481,14
2018-09-17	72.ru	7465	5344	640,48
2018-09-17	63.ru	5743	3884	462,68
2018-09-17	59.ru	5275	3600	429,70
2018-09-17	29.ru	3039	2050	242,40
2018-09-17	161.ru	2442	1566	185,72
2018-09-17	0s.o53xo.muys44tv.cmle.ru	4	4	0,48
2018-09-18	Не определен	26	5	0,60
2018-09-18	zen.yandex.com	13	5	0,60
2018-09-18	www.nn.ru	182	116	13,92
2018-09-18	www.google.ru	3	0	0,00
2018-09-18	www.e1.ru	174398	115936	13895,12
2018-09-18	v1.ru	3432	2200	260,40
2018-09-18	ufa1.ru	1617	955	112,50
2018-09-18	translate.google.com	1	0	0,00
2018-09-18	pogoda.72.ru	1036	575	69,00
2018-09-18	ngs55.ru.a.t1	1	1	0,12
2018-09-18	ngs55.ru	1393	896	103,02
2018-09-18	ngs24.ru	331	177	21,24
2018-09-18	news.ngs.ru	1044	526	63,12
2018-09-18	mail.ru	1	1	0,12
2018-09-18	doctor.ufa1.ru	3	2	0,24
2018-09-18	doctor.59.ru	16	10	1,20
2018-09-18	doctor.161.ru	43	25	3,00
2018-09-18	diplom.161.ru	31	29	3,48
2018-09-18	dengi.ufa1.ru	3	3	0,36
2018-09-18	dengi.76.ru	2	2	0,24
2018-09-18	dengi.72.ru	4	4	0,48
2018-09-18	dengi.63.ru	2	2	0,14
2018-09-18	dengi.59.ru	3	3	0,36
2018-09-18	dengi.161.ru	12	6	0,52
2018-09-18	afisha.v1.ru	1	1	0,12
2018-09-18	afisha.ufa1.ru	3	2	0,24
2018-09-18	afisha.76.ru	6	4	0,48
2018-09-18	afisha.72.ru	167	125	14,90
2018-09-18	afisha.63.ru	13	9	1,08
2018-09-18	afisha.59.ru	20	12	1,44
2018-09-18	afisha.29.ru	3	1	0,12
2018-09-18	afisha.161.ru	8	4	0,48
2018-09-18	76.ru	6051	4038	482,76
2018-09-18	72.ru	6287	4539	543,68
2018-09-18	63.ru	4266	2902	343,64
2018-09-18	59.ru	4390	3101	370,22
2018-09-18	29.ru	3584	2516	297,42
2018-09-18	161.ru	2167	1416	168,62
2018-09-18	0s.o53xo.muys44tv.cmle.ru	9	8	0,96
2018-09-19	Не определен	13	5	0,60
2018-09-19	zen.yandex.com	10	4	0,48
2018-09-19	www.nn.ru	154	106	12,72
2018-09-19	www.e1.ru	121642	84209	10092,78
2018-09-19	www.dni.ru	1	1	0,12
2018-09-19	v1.ru	4446	2905	344,90
2018-09-19	ufa1.ru	2124	1305	153,70
2018-09-19	pogoda.72.ru	917	511	61,32
2018-09-19	ngs55.ru	699	465	53,70
2018-09-19	ngs24.ru	359	208	24,06
2018-09-19	news.ngs.ru	1010	555	66,60
2018-09-19	m.facebook.com	1	0	0,00
2018-09-19	hghltd.yandex.net	1	0	0,00
2018-09-19	doctor.59.ru	79	50	5,80
2018-09-19	doctor.161.ru	13	11	1,22
2018-09-19	diplom.161.ru	9	5	0,50
2018-09-19	dengi.v1.ru	4	3	0,36
2018-09-19	dengi.ufa1.ru	1	1	0,12
2018-09-19	dengi.76.ru	5	5	0,60
2018-09-19	dengi.72.ru	3	3	0,36
2018-09-19	dengi.63.ru	3	3	0,36
2018-09-19	dengi.59.ru	6	4	0,48
2018-09-19	dengi.29.ru	1	1	0,12
2018-09-19	dengi.161.ru	4	2	0,24
2018-09-19	afisha.v1.ru	4	4	0,48
2018-09-19	afisha.ufa1.ru	1	1	0,12
2018-09-19	afisha.76.ru	2	2	0,24
2018-09-19	afisha.72.ru	660	487	58,34
2018-09-19	afisha.63.ru	13	11	1,32
2018-09-19	afisha.59.ru	23	18	2,16
2018-09-19	afisha.29.ru	3	3	0,36
2018-09-19	afisha.161.ru	6	2	0,24
2018-09-19	76.ru	7633	5245	629,00
2018-09-19	72.ru	9503	6845	817,80
2018-09-19	63.ru	4086	2706	320,32
2018-09-19	59.ru	6323	4516	538,82
2018-09-19	29.ru	2079	1329	157,08
2018-09-19	161.ru	2996	2024	240,08
2018-09-19	0s.o53xo.muys44tv.cmle.ru	4	4	0,48
2018-09-20	Не определен	21	6	0,72
2018-09-20	zen.yandex.com	8	7	0,84
2018-09-20	www.nn.ru	175	119	14,28
2018-09-20	www.google.ru	2	0	0,00
2018-09-20	www.e1.ru	104762	73399	8797,08
2018-09-20	video.market-place.su	1	1	0,12
2018-09-20	v1.ru	5073	3486	414,62
2018-09-20	ufa1.ru	1796	1133	131,96
2018-09-20	translate.google.com	1	0	0,00
2018-09-20	pogoda.72.ru	1057	613	73,56
2018-09-20	ngs55.ru	572	325	36,20
2018-09-20	ngs24.ru	430	254	29,78
2018-09-20	news.ngs.ru	1144	646	77,32
2018-09-20	doctor.ufa1.ru	1	0	0,00
2018-09-20	doctor.59.ru	82	70	8,40
2018-09-20	doctor.161.ru	32	24	2,88
2018-09-20	diplom.161.ru	6	6	0,62
2018-09-20	dengi.v1.ru	1	1	0,12
2018-09-20	dengi.ufa1.ru	1	1	0,12
2018-09-20	dengi.76.ru	2	1	0,12
2018-09-20	dengi.72.ru	3	2	0,24
2018-09-20	dengi.59.ru	2	1	0,12
2018-09-20	dengi.29.ru	2	1	0,12
2018-09-20	dengi.161.ru	6	3	0,26
2018-09-20	afisha.v1.ru	1	0	0,00
2018-09-20	afisha.ufa1.ru	2	1	0,12
2018-09-20	afisha.72.ru	190	159	18,88
2018-09-20	afisha.63.ru	22	19	2,18
2018-09-20	afisha.59.ru	9	7	0,84
2018-09-20	afisha.29.ru	1	1	0,12
2018-09-20	76.ru	5869	4154	497,08
2018-09-20	72.ru	10714	7765	927,70
2018-09-20	63.ru	6520	4526	537,22
2018-09-20	59.ru	7729	5657	673,54
2018-09-20	29.ru	1494	973	116,26
2018-09-20	161.ru	2682	1730	203,40
2018-09-20	0s.o53xo.muys44tv.cmle.ru	6	5	0,60
2018-09-21	Не определен	11	4	0,48
2018-09-21	zen.yandex.com	9	7	0,84
2018-09-21	www.nn.ru	112	79	9,48
2018-09-21	www.google.ru	2	0	0,00
2018-09-21	www.e1.ru	96666	71247	8537,94
2018-09-21	v1.ru	3957	2932	346,54
2018-09-21	ufa1.ru	1019	615	71,50
2018-09-21	pogoda.72.ru	855	437	52,44
2018-09-21	ngs55.ru	935	633	71,96
2018-09-21	ngs24.ru	417	234	27,18
2018-09-21	news.ngs.ru	1388	851	101,62
2018-09-21	doctor.ufa1.ru	11	7	0,84
2018-09-21	doctor.59.ru	3	1	0,12
2018-09-21	doctor.161.ru	5	3	0,36
2018-09-21	diplom.161.ru	5	2	0,14
2018-09-21	dengi.72.ru	2	1	0,12
2018-09-21	dengi.63.ru	1	1	0,12
2018-09-21	dengi.59.ru	4	2	0,24
2018-09-21	dengi.161.ru	2	0	0,00
2018-09-21	afisha.ufa1.ru	1	1	0,12
2018-09-21	afisha.76.ru	1	0	0,00
2018-09-21	afisha.72.ru	7	3	0,36
2018-09-21	afisha.63.ru	11	9	1,08
2018-09-21	afisha.59.ru	4	2	0,24
2018-09-21	76.ru	3635	2590	310,30
2018-09-21	72.ru	7998	6048	721,36
2018-09-21	63.ru	4839	3325	394,70
2018-09-21	59.ru	4272	3053	363,26
2018-09-21	29.ru	1372	954	114,18
2018-09-21	161.ru	1835	1153	135,16
2018-09-21	0s.o53xo.muys44tv.cmle.ru	10	10	1,20
2018-09-22	Не определен	11	3	0,36
2018-09-22	zen.yandex.com	15	8	0,86
2018-09-22	www.nn.ru	34	18	2,16
2018-09-22	www.google.ru	2	0	0,00
2018-09-22	www.e1.ru	34584	22523	2698,86
2018-09-22	v1.ru	1912	1259	148,68
2018-09-22	ufa1.ru	639	319	37,58
2018-09-22	pogoda.72.ru	464	231	27,72
2018-09-22	ngs55.ru	610	373	43,16
2018-09-22	ngs24.ru	174	85	9,30
2018-09-22	news.ngs.ru	228	109	12,98
2018-09-22	doctor.ufa1.ru	1	0	0,00
2018-09-22	doctor.59.ru	1	1	0,12
2018-09-22	diplom.161.ru	1	1	0,12
2018-09-22	dengi.ufa1.ru	2	1	0,12
2018-09-22	dengi.72.ru	1	0	0,00
2018-09-22	dengi.63.ru	1	0	0,00
2018-09-22	dengi.59.ru	4	2	0,24
2018-09-22	dengi.29.ru	1	1	0,12
2018-09-22	afisha.v1.ru	1	1	0,12
2018-09-22	afisha.59.ru	2	1	0,12
2018-09-22	afisha.161.ru	1	0	0,00
2018-09-22	76.ru	1330	758	90,56
2018-09-22	72.ru	1642	864	103,08
2018-09-22	63.ru	2522	1432	169,74
2018-09-22	59.ru	1770	982	114,04
2018-09-22	29.ru	688	389	45,98
2018-09-22	161.ru	1403	760	90,80
2018-09-23	Не определен	20	5	0,60
2018-09-23	zen.yandex.com	13	7	0,84
2018-09-23	www.nn.ru	49	27	3,24
2018-09-23	www.google.ru	1	0	0,00
2018-09-23	www.e1.ru	29541	18622	2232,24
2018-09-23	v1.ru	2379	1436	170,22
2018-09-23	ufa1.ru	774	311	36,92
2018-09-23	pogoda.72.ru	400	190	22,80
2018-09-23	ngs55.ru	1047	610	71,10
2018-09-23	ngs24.ru	210	106	12,32
2018-09-23	news.ngs.ru	236	93	10,96
2018-09-23	duckproxy.com	1	1	0,12
2018-09-23	doctor.ufa1.ru	2	2	0,24
2018-09-23	doctor.59.ru	4	2	0,24
2018-09-23	doctor.161.ru	1	1	0,12
2018-09-23	diplom.161.ru	2	2	0,24
2018-09-23	dengi.ufa1.ru	1	1	0,12
2018-09-23	dengi.76.ru	1	1	0,12
2018-09-23	dengi.59.ru	1	1	0,12
2018-09-23	afisha.ufa1.ru	1	0	0,00
2018-09-23	afisha.72.ru	3	1	0,12
2018-09-23	afisha.59.ru	7	5	0,60
2018-09-23	76.ru	2686	1559	184,78
2018-09-23	72.ru	2245	1284	153,28
2018-09-23	63.ru	2009	1107	130,74
2018-09-23	59.ru	2451	1438	170,86
2018-09-23	29.ru	722	409	48,78
2018-09-23	161.ru	1703	940	111,70
2018-09-24	Не определен	8	3	0,36
2018-09-24	zen.yandex.com	12	10	1,00
2018-09-24	www.nn.ru	70	41	4,92
2018-09-24	www.google.ru	1	0	0,00
2018-09-24	www.e1.ru	85651	59889	7178,78
2018-09-24	www.dni.ru	1	0	0,00
2018-09-24	v1.ru	3517	2304	272,88
2018-09-24	ufa1.ru	1178	710	83,60
2018-09-24	pogoda.72.ru	770	393	46,76
2018-09-24	old.ngs55.ru	1	1	0,12
2018-09-24	ngs55.ru.mn.d	1	1	0,12
2018-09-24	ngs55.ru	1205	801	93,72
2018-09-24	ngs24.ru	629	335	38,60
2018-09-24	news.ngs.ru	966	519	62,18
2018-09-24	doctor.59.ru	1	0	0,00
2018-09-24	diplom.161.ru	1	1	0,12
2018-09-24	dengi.v1.ru	4	3	0,36
2018-09-24	dengi.ufa1.ru	1	0	0,00
2018-09-24	dengi.76.ru	1	1	0,12
2018-09-24	dengi.72.ru	2	2	0,24
2018-09-24	dengi.63.ru	2	2	0,24
2018-09-24	dengi.59.ru	2	0	0,00
2018-09-24	dengi.29.ru	1	0	0,00
2018-09-24	dengi.161.ru	2	1	0,12
2018-09-24	afisha.v1.ru	2	2	0,24
2018-09-24	afisha.72.ru	1	1	0,12
2018-09-24	afisha.63.ru	2	1	0,12
2018-09-24	afisha.59.ru	2	2	0,14
2018-09-24	76.ru	4908	3134	373,98
2018-09-24	72.ru	5395	3575	426,90
2018-09-24	63.ru	5747	3982	474,84
2018-09-24	59.ru	3862	2688	319,36
2018-09-24	29.ru	1104	773	92,26
2018-09-24	161.ru	2343	1393	163,96
2018-09-24	0s.o53xo.muys44tv.cmle.ru	3	3	0,36
2018-09-25	Не определен	17	3	0,36
2018-09-25	zen.yandex.com	12	5	0,50
2018-09-25	www.nn.ru	107	68	8,06
2018-09-25	www.google.ru	3	0	0,00
2018-09-25	www.google.com	1	0	0,00
2018-09-25	www.e1.ru	85358	58953	7065,56
2018-09-25	v1.ru	3646	2412	284,84
2018-09-25	ufa1.ru	1130	649	75,28
2018-09-25	pogoda.72.ru	1070	580	69,50
2018-09-25	ngs55.ru	720	477	53,44
2018-09-25	ngs24.ru	686	392	44,24
2018-09-25	news.ngs.ru	754	410	49,00
2018-09-25	doctor.ufa1.ru	2	1	0,12
2018-09-25	doctor.59.ru	6	4	0,48
2018-09-25	dengi.ufa1.ru	1	1	0,12
2018-09-25	dengi.76.ru	2	1	0,12
2018-09-25	dengi.59.ru	3	0	0,00
2018-09-25	dengi.161.ru	4	2	0,14
2018-09-25	afisha.ufa1.ru	2	1	0,12
2018-09-25	afisha.76.ru	1	0	0,00
2018-09-25	afisha.72.ru	2	2	0,24
2018-09-25	afisha.63.ru	2	2	0,24
2018-09-25	afisha.59.ru	1	0	0,00
2018-09-25	76.ru	5076	3044	364,28
2018-09-25	72.ru	7141	4732	563,04
2018-09-25	63.ru	5325	3586	423,52
2018-09-25	59.ru	3055	2131	253,92
2018-09-25	29.ru	912	537	63,74
2018-09-25	161.ru	2869	1801	210,12
2018-09-25	0s.o53xo.muys44tv.cmle.ru	8	5	0,60
2018-09-26	Не определен	3	3	0,36
2018-09-26	zen.yandex.com	7	3	0,36
2018-09-26	www.nn.ru	112	65	7,80
2018-09-26	www.google.ru	3	0	0,00
2018-09-26	www.e1.ru	99577	73040	8753,60
2018-09-26	v1.ru	3427	2317	273,14
2018-09-26	ufa1.ru	2561	1293	151,16
2018-09-26	pogoda.72.ru	962	570	68,40
2018-09-26	ngs55.ru	355	212	24,54
2018-09-26	ngs24.ru	534	308	35,76
2018-09-26	news.ngs.ru	91	64	7,68
2018-09-26	hghltd.yandex.net	1	0	0,00
2018-09-26	doctor.59.ru	2	2	0,24
2018-09-26	doctor.161.ru	2	2	0,24
2018-09-26	dengi.v1.ru	2	2	0,14
2018-09-26	dengi.ufa1.ru	1	0	0,00
2018-09-26	dengi.63.ru	3	1	0,12
2018-09-26	dengi.59.ru	2	1	0,12
2018-09-26	dengi.161.ru	4	0	0,00
2018-09-26	afisha.v1.ru	1	1	0,12
2018-09-26	afisha.ufa1.ru	2	0	0,00
2018-09-26	afisha.161.ru	1	1	0,12
2018-09-26	76.ru	3125	1995	237,50
2018-09-26	72.ru	3780	2497	295,64
2018-09-26	63.ru	3882	2681	316,32
2018-09-26	59.ru	1768	1083	127,16
2018-09-26	29.ru	1366	917	109,64
2018-09-26	161.ru	2045	1273	149,16
2018-09-26	0s.o53xo.muys44tv.cmle.ru	4	4	0,48
2018-09-27	Не определен	6	1	0,12
2018-09-27	zen.yandex.com	10	5	0,50
2018-09-27	www.nn.ru	90	52	6,24
2018-09-27	www.google.ru	3	0	0,00
2018-09-27	www.e1.ru	94435	68795	8238,90
2018-09-27	v1.ru	2884	1750	206,20
2018-09-27	ufa1.ru	1327	756	86,22
2018-09-27	pr.mlg.ru	2	2	0,24
2018-09-27	pogoda.72.ru	1120	680	81,60
2018-09-27	ngs55.ru.ztsv.d	1	1	0,12
2018-09-27	ngs55.ru	261	138	15,46
2018-09-27	ngs24.ru	535	267	30,74
2018-09-27	news.ngs.ru	94	51	6,12
2018-09-27	e1.ru	1	0	0,00
2018-09-27	doctor.59.ru	2	0	0,00
2018-09-27	dengi.v1.ru	1	1	0,12
2018-09-27	dengi.ufa1.ru	1	0	0,00
2018-09-27	dengi.72.ru	2	1	0,12
2018-09-27	dengi.59.ru	1	0	0,00
2018-09-27	dengi.161.ru	1	1	0,12
2018-09-27	afisha.v1.ru	1	1	0,12
2018-09-27	afisha.72.ru	2	1	0,12
2018-09-27	afisha.63.ru	1	0	0,00
2018-09-27	afisha.59.ru	4	1	0,12
2018-09-27	afisha.161.ru	1	1	0,12
2018-09-27	76.ru	3017	1657	197,44
2018-09-27	72.ru	3436	2066	243,52
2018-09-27	63.ru	3362	2114	250,38
2018-09-27	59.ru	1992	1156	135,02
2018-09-27	29.ru	975	604	71,18
2018-09-27	161.ru	1576	923	107,06
2018-09-27	0s.o53xo.muys44tv.cmle.ru	5	4	0,48
2018-09-28	Не определен	17	4	0,48
2018-09-28	zen.yandex.com	5	0	0,00
2018-09-28	www.nn.ru	97	58	6,96
2018-09-28	www.google.ru	2	0	0,00
2018-09-28	www.e1.ru	77724	55980	6708,50
2018-09-28	v1.ru	2184	1283	149,86
2018-09-28	ufa1.ru	997	526	60,52
2018-09-28	pogoda.72.ru	983	555	66,60
2018-09-28	ngs55.ru	194	105	11,80
2018-09-28	ngs24.ru	555	266	30,52
2018-09-28	news.ngs.ru	68	41	4,62
2018-09-28	localhost:9000	5	5	0,60
2018-09-28	doctor.ufa1.ru	1	1	0,12
2018-09-28	doctor.59.ru	2	1	0,12
2018-09-28	diplom.161.ru	1	1	0,12
2018-09-28	dengi.72.ru	1	0	0,00
2018-09-28	dengi.59.ru	3	2	0,24
2018-09-28	dengi.161.ru	2	1	0,12
2018-09-28	afisha.72.ru	3	1	0,12
2018-09-28	afisha.59.ru	2	2	0,14
2018-09-28	76.ru	3107	1889	225,88
2018-09-28	72.ru	3052	1770	209,50
2018-09-28	63.ru	2472	1570	184,80
2018-09-28	59.ru	1745	1062	124,34
2018-09-28	29.ru	792	484	57,18
2018-09-28	161.ru	1269	770	89,40
2018-09-28	0s.o53xo.muys44tv.cmle.ru	7	7	0,84
2018-09-29	Не определен	14	4	0,48
2018-09-29	zen.yandex.com	3	2	0,14
2018-09-29	www.nn.ru	47	26	3,12
2018-09-29	www.google.ru	4	0	0,00
2018-09-29	www.e1.ru	27366	17953	2150,56
2018-09-29	v1.ru	1735	993	116,86
2018-09-29	ufa1.ru	543	262	30,24
2018-09-29	pogoda.72.ru	472	247	29,64
2018-09-29	ngs55.ru	1	0	0,00
2018-09-29	ngs24.ru	4	4	0,38
2018-09-29	news.ngs.ru	22	9	1,08
2018-09-29	doctor.59.ru	2	1	0,12
2018-09-29	diplom.161.ru	1	1	0,12
2018-09-29	dengi.v1.ru	1	0	0,00
2018-09-29	dengi.76.ru	1	1	0,12
2018-09-29	dengi.63.ru	1	0	0,00
2018-09-29	dengi.59.ru	1	0	0,00
2018-09-29	dengi.161.ru	1	1	0,12
2018-09-29	afisha.v1.ru	1	1	0,12
2018-09-29	afisha.72.ru	1	0	0,00
2018-09-29	afisha.59.ru	1	1	0,12
2018-09-29	76.ru	1463	777	92,44
2018-09-29	72.ru	1456	730	85,80
2018-09-29	63.ru	1185	639	74,78
2018-09-29	59.ru	804	427	50,34
2018-09-29	29.ru	827	491	57,82
2018-09-29	161.ru	1012	506	59,02
2018-09-30	Не определен	7	3	0,36
2018-09-30	zen.yandex.com	7	5	0,60
2018-09-30	www.nn.ru	39	19	2,28
2018-09-30	www.e1.ru	35930	23032	2758,94
2018-09-30	v1.ru	2624	1513	178,46
2018-09-30	ufa1.ru	771	364	42,98
2018-09-30	pogoda.72.ru	525	295	35,40
2018-09-30	news.ngs.ru	6	3	0,36
2018-09-30	hghltd.yandex.net	1	1	0,12
2018-09-30	doctor.59.ru	1	1	0,12
2018-09-30	dengi.76.ru	1	0	0,00
2018-09-30	dengi.161.ru	3	0	0,00
2018-09-30	afisha.v1.ru	2	0	0,00
2018-09-30	afisha.ufa1.ru	1	1	0,12
2018-09-30	afisha.76.ru	1	1	0,12
2018-09-30	afisha.63.ru	2	1	0,12
2018-09-30	afisha.59.ru	2	1	0,12
2018-09-30	76.ru	1701	818	97,66
2018-09-30	72.ru	1676	948	112,66
2018-09-30	63.ru	1226	619	72,18
2018-09-30	59.ru	2234	1444	171,28
2018-09-30	29.ru	510	309	36,88
2018-09-30	161.ru	1059	499	58,38
