Дата	Домен	Загрузки	Показы	Сумма
2018-10-25	29.ru	827	491	57,92
2018-10-25	161.ru	3824	2352	279,14
2018-10-25	0s.o53xo.nzxc44tv.cmle.ru	1	1	0,12
2018-10-25	0s.o53xo.muys44tv.cmle.ru	2	2	0,24
2018-10-26	yang.yandex-team.ru	4	0	0,00
2018-10-26	www.nn.ru	1900	1330	158,70
2018-10-26	www.e1.ru	93344	47946	5750,92
2018-10-26	v1.ru	1290	886	104,42
2018-10-26	ufa1.ru	1688	1079	128,08
2018-10-26	turizm.ngs.ru	15	6	0,62
2018-10-26	turizm.ngs55.ru	1	0	0,00
2018-10-26	turizm.ngs42.ru	1	1	0,12
2018-10-26	turizm.ngs24.ru	4	0	0,00
2018-10-26	sp.ngs.ru	127	59	6,98
2018-10-26	she.ngs.ru	228	79	7,78
2018-10-26	she.ngs55.ru	4	1	0,02
2018-10-26	she.ngs22.ru	1	1	0,12
2018-10-26	realty.ngs.ru	407	164	19,08
2018-10-26	pogoda.e1.ru	3197	1807	216,84
2018-10-26	pogoda.72.ru	532	305	36,60
2018-10-26	okna.ngs.ru	1	0	0,00
2018-10-26	nsk.zarplata.ru	122	34	3,58
2018-10-26	ngs.ru	456	323	38,66
2018-10-26	ngs55.ru	350	162	18,84
2018-10-26	ngs24.ru	2752	1611	187,12
2018-10-26	news.ngs.ru	402	284	33,58
2018-10-26	localhost	9	8	0,96
2018-10-26	gilcom.ru	1	0	0,00
2018-10-26	forum.samara24.ru	3	0	0,00
2018-10-26	forum.prm.ru	3	1	0,02
2018-10-26	forum.ngs.ru	2034	705	78,80
2018-10-26	forum.ngs70.ru	2	0	0,00
2018-10-26	forum.ngs55.ru	3	0	0,00
2018-10-26	forum.ngs42.ru	1	0	0,00
2018-10-26	forum.ngs38.ru	4	0	0,00
2018-10-26	forum.ngs24.ru	24	11	1,22
2018-10-26	forum.ngs23.ru	2	1	0,12
2018-10-26	forum.ngs22.ru	1	0	0,00
2018-10-26	eu.market-place.su	2	2	0,24
2018-10-26	dveri.ngs.ru	4	1	0,02
2018-10-26	dom.ngs.ru	161	79	8,08
2018-10-26	doctor.59.ru	7	2	0,24
2018-10-26	doctor.161.ru	1	1	0,12
2018-10-26	dengi.ufa1.ru	1	0	0,00
2018-10-26	dengi.63.ru	1	1	0,12
2018-10-26	dengi.59.ru	11	3	0,36
2018-10-26	business.ngs.ru	108	37	4,14
2018-10-26	afisha.ngs.ru	1529	950	109,70
2018-10-26	afisha.ngs55.ru	1	0	0,00
2018-10-26	afisha.59.ru	11	3	0,36
2018-10-26	76.ru	2248	1483	176,76
2018-10-26	72.ru	7331	4949	588,18
2018-10-26	63.ru	2873	2041	242,92
2018-10-26	59.ru	15134	10090	1207,40
2018-10-26	29.ru	673	438	51,66
2018-10-26	161.ru	2956	1969	232,68
2018-10-26	0s.o53xo.muys44tv.cmle.ru	6	5	0,60
2018-10-27	yang.yandex-team.ru	3	0	0,00
2018-10-27	www.nn.ru	386	253	29,56
2018-10-27	www.e1.ru	35078	15745	1889,00
2018-10-27	webcache.googleusercontent.com	1	0	0,00
2018-10-27	v1.ru	821	573	66,96
2018-10-27	ufa1.ru	1135	566	61,32
2018-10-27	turizm.ngs.ru	9	4	0,48
2018-10-27	sp.ngs.ru	45	25	2,90
2018-10-27	she.ngs.ru	27	12	0,94
2018-10-27	she.ngs70.ru	1	0	0,00
2018-10-27	realty.ngs.ru	134	67	7,54
2018-10-27	pogoda.e1.ru	1543	962	115,44
2018-10-27	pogoda.72.ru	230	142	17,04
2018-10-27	nsk.zarplata.ru	23	16	1,82
2018-10-27	ngs.ru	81	51	6,12
2018-10-27	ngs55.ru	191	52	5,34
2018-10-27	ngs24.ru	798	352	40,04
2018-10-27	news.ngs.ru	59	39	4,58
2018-10-27	hghltd.yandex.net	1	1	0,12
2018-10-27	forum.ngs.ru	661	283	31,86
2018-10-27	forum.ngs24.ru	1	1	0,12
2018-10-27	dveri.ngs.ru	2	1	0,12
2018-10-27	dom.ngs.ru	66	32	3,24
2018-10-27	dom.ngs24.ru	1	1	0,12
2018-10-27	doctor.59.ru	10	2	0,24
2018-10-27	dengi.59.ru	4	0	0,00
2018-10-27	business.ngs.ru	16	11	0,92
2018-10-27	afisha.ufa1.ru	2	2	0,24
2018-10-27	afisha.ngs.ru	562	317	34,74
2018-10-27	afisha.63.ru	2	2	0,24
2018-10-27	afisha.59.ru	1	0	0,00
2018-10-27	76.ru	508	325	37,80
2018-10-27	72.ru	1729	1035	121,00
2018-10-27	63.ru	632	448	52,96
2018-10-27	59.ru	2696	1647	196,44
2018-10-27	29.ru	130	91	9,82
2018-10-27	161.ru	756	482	57,14
2018-10-28	yang.yandex-team.ru	4	0	0,00
2018-10-28	www.yandex.ru	1	0	0,00
2018-10-28	www.nn.ru	788	502	59,94
2018-10-28	www.e1.ru	44	3	0,06
2018-10-28	webcache.googleusercontent.com	1	0	0,00
2018-10-28	v1.ru	899	657	76,34
2018-10-28	ufa1.ru	723	416	47,22
2018-10-28	turizm.ngs.ru	3	2	0,24
2018-10-28	turizm.ngs24.ru	1	1	0,12
2018-10-28	sp.ngs.ru	61	31	3,72
2018-10-28	she.ngs.ru	41	17	1,74
2018-10-28	she.ngs70.ru	1	1	0,12
2018-10-28	realty.ngs.ru	111	66	7,42
2018-10-28	pogoda.e1.ru	1877	1159	139,08
2018-10-28	pogoda.72.ru	278	146	17,42
2018-10-28	okna.ngs.ru	1	0	0,00
2018-10-28	nsk.zarplata.ru	16	6	0,62
2018-10-28	ngs.ru	88	62	7,44
2018-10-28	ngs55.ru	147	59	6,78
2018-10-28	ngs24.ru	888	392	44,34
2018-10-28	news.ngs.ru	98	66	7,42
2018-10-28	hghltd.yandex.net	1	1	0,12
2018-10-28	forum.ngs.ru	950	333	37,66
2018-10-28	forum.ngs24.ru	4	3	0,26
2018-10-28	dveri.ngs.ru	2	2	0,24
2018-10-28	dom.ngs.ru	56	34	3,38
2018-10-28	doctor.ufa1.ru	3	3	0,36
2018-10-28	doctor.59.ru	7	2	0,24
2018-10-28	dengi.59.ru	7	0	0,00
2018-10-28	business.ngs.ru	25	12	1,24
2018-10-28	afisha.ngs.ru	564	311	34,62
2018-10-28	afisha.59.ru	2	0	0,00
2018-10-28	76.ru	697	478	55,66
2018-10-28	72.ru	3389	1990	233,10
2018-10-28	63.ru	904	616	72,42
2018-10-28	59.ru	2811	1600	190,90
2018-10-28	29.ru	122	84	9,88
2018-10-28	161.ru	995	612	71,04
2018-10-28	0s.o53xo.muys44tv.cmle.ru	1	1	0,12
2018-10-29	yang.yandex-team.ru	2	1	0,12
2018-10-29	www.nn.ru	1470	1083	128,66
2018-10-29	www.e1.ru	98268	51563	6185,16
2018-10-29	webcache.googleusercontent.com	2	2	0,24
2018-10-29	v1.ru	1565	1148	134,26
2018-10-29	ufa1.ru	1505	980	113,00
2018-10-29	turizm.ngs.ru	17	8	0,96
2018-10-29	sp.ngs.ru	69	32	3,84
2018-10-29	she.ngs.ru	46	23	2,26
2018-10-29	she.ngs55.ru	1	1	0,12
2018-10-29	realty.ngs.ru	203	114	13,18
2018-10-29	pogoda.e1.ru	3450	2154	258,48
2018-10-29	pogoda.72.ru	684	414	49,68
2018-10-29	okna.ngs.ru	2	2	0,24
2018-10-29	nsk.zarplata.ru	27	19	1,78
2018-10-29	ngs.ru	459	344	41,08
2018-10-29	ngs55.ru	212	125	13,20
2018-10-29	ngs24.ru	1361	906	104,92
2018-10-29	news.ngs.ru	391	309	36,38
2018-10-29	localhost	8	6	0,72
2018-10-29	hghltd.yandex.net	4	3	0,36
2018-10-29	forum.samara24.ru	1	1	0,12
2018-10-29	forum.ngs.ru	1090	427	48,24
2018-10-29	forum.ngs24.ru	3	3	0,26
2018-10-29	forum.ngs23.ru	2	2	0,24
2018-10-29	forum.ngs22.ru	5	2	0,14
2018-10-29	dom.ngs.ru	77	42	4,14
2018-10-29	doctor.ufa1.ru	1	1	0,12
2018-10-29	doctor.59.ru	12	7	0,74
2018-10-29	doctor.161.ru	1	1	0,12
2018-10-29	dengi.72.ru	2	1	0,12
2018-10-29	dengi.59.ru	2	1	0,12
2018-10-29	dengi.161.ru	3	0	0,00
2018-10-29	business.ngs.ru	63	31	3,22
2018-10-29	afisha.ngs.ru	887	594	68,88
2018-10-29	afisha.59.ru	2	1	0,12
2018-10-29	76.ru	2245	1516	178,72
2018-10-29	72.ru	7648	5092	604,24
2018-10-29	63.ru	2722	1993	238,06
2018-10-29	59.ru	8686	5805	695,00
2018-10-29	29.ru	270	203	24,16
2018-10-29	161.ru	1437	962	114,44
2018-10-29	0s.o53xo.muys44tv.cmle.ru	6	5	0,60
